DEBUG:root:Time[0.00000 ms]: Job[ 0], ARRIVE, gpt-4
DEBUG:root:Time[0.00000 ms]: Job[ 0], START, G0-G1-G2-G3
DEBUG:root:Time[493.99562 ms]: Job[ 1], ARRIVE, gpt-8
DEBUG:root:Time[493.99562 ms]: Job[ 1], START, G4-G5-G6-G7-G8-G9-G10-G11
DEBUG:root:Time[975.27477 ms]: Job[ 2], ARRIVE, gpt-4
DEBUG:root:Time[975.27477 ms]: Job[ 2], START, G12-G13-G14-G15
DEBUG:root:Time[1341.86104 ms]: Job[ 3], ARRIVE, vgg16-4
DEBUG:root:Time[1341.86104 ms]: Job[ 3], START, G16-G17-G18-G19
DEBUG:root:Time[1349.78009 ms]: Job[ 4], ARRIVE, gpt-8
DEBUG:root:Time[1349.78009 ms]: Job[ 4], START, G20-G21-G22-G23-G24-G25-G26-G27
DEBUG:root:Time[1604.76832 ms]: Job[ 5], ARRIVE, vgg16-4
DEBUG:root:Time[1604.76832 ms]: Job[ 5], START, G28-G29-G30-G31
DEBUG:root:Time[1707.88227 ms]: Job[ 6], ARRIVE, resnet50-4
DEBUG:root:Time[1707.88227 ms]: Job[ 6], START, G32-G33-G34-G35
DEBUG:root:Time[1866.23782 ms]: Job[ 7], ARRIVE, gpt-8
DEBUG:root:Time[1866.23782 ms]: Job[ 7], START, G36-G37-G38-G39-G40-G41-G42-G43
DEBUG:root:Time[2098.67839 ms]: Job[ 8], ARRIVE, gpt-2
DEBUG:root:Time[2098.67839 ms]: Job[ 8], START, G44-G45
DEBUG:root:Time[2145.36696 ms]: Job[ 9], ARRIVE, gpt-2
DEBUG:root:Time[2145.36696 ms]: Job[ 9], START, G46-G47
DEBUG:root:Time[2214.24290 ms]: Job[10], ARRIVE, gpt-8
DEBUG:root:Time[2214.24290 ms]: Job[10], START, G48-G49-G50-G51-G52-G53-G54-G55
DEBUG:root:Time[2488.97607 ms]: Job[11], ARRIVE, resnet50-1
DEBUG:root:Time[2488.97607 ms]: Job[11], START, G56
DEBUG:root:Time[2820.01555 ms]: Job[12], ARRIVE, gpt-4
DEBUG:root:Time[2820.01555 ms]: Job[12], START, G57-G58-G59-G60
DEBUG:root:Time[3231.53199 ms]: Job[13], ARRIVE, gpt-8
DEBUG:root:Time[3231.53199 ms]: Job[13], START, G61-G62-G63-G64-G65-G66-G67-G68
DEBUG:root:Time[3554.95984 ms]: Job[14], ARRIVE, gpt-4
DEBUG:root:Time[3554.95984 ms]: Job[14], START, G69-G70-G71-G72
DEBUG:root:Time[3563.05306 ms]: Job[15], ARRIVE, gpt-4
DEBUG:root:Time[3563.05306 ms]: Job[15], START, G73-G74-G75-G76
DEBUG:root:Time[3589.93777 ms]: Job[16], ARRIVE, vgg16-8
DEBUG:root:Time[3589.93777 ms]: Job[16], START, G80-G81-G82-G83-G84-G85-G86-G87
DEBUG:root:Time[3891.41434 ms]: Job[17], ARRIVE, gpt-8
DEBUG:root:Time[3891.41434 ms]: Job[17], START, G77-G78-G79-G88-G89-G90-G91-G92
DEBUG:root:Time[3950.65290 ms]: Job[18], ARRIVE, gpt-8
DEBUG:root:Time[4014.37688 ms]: Job[19], ARRIVE, gpt-4
DEBUG:root:Time[4436.72404 ms]: Job[20], ARRIVE, gpt-8
DEBUG:root:Time[4705.70000 ms]: Job[ 0], END, 4705.700000000023
DEBUG:root:Time[4706.10282 ms]: Job[19], START, G93-G94-G95-G0
DEBUG:root:Time[5084.84393 ms]: Job[21], ARRIVE, resnet50-1
DEBUG:root:Time[5084.84393 ms]: Job[21], START, G1
DEBUG:root:Time[5263.55529 ms]: Job[22], ARRIVE, gpt-2
DEBUG:root:Time[5263.55529 ms]: Job[22], START, G2-G3
DEBUG:root:Time[5306.23101 ms]: Job[23], ARRIVE, vgg16-4
DEBUG:root:Time[5624.89827 ms]: Job[24], ARRIVE, gpt-8
DEBUG:root:Time[5771.80351 ms]: Job[25], ARRIVE, gpt-8
DEBUG:root:Time[5987.95986 ms]: Job[26], ARRIVE, gpt-8
DEBUG:root:Time[6047.75607 ms]: Job[11], END, 3558.78
DEBUG:root:Time[6198.94889 ms]: Job[12], END, 3378.933333333365
DEBUG:root:Time[6359.37506 ms]: Job[ 8], END, 4260.696666666665
DEBUG:root:Time[6384.34034 ms]: Job[27], ARRIVE, vgg16-8
DEBUG:root:Time[6518.26478 ms]: Job[28], ARRIVE, gpt-8
DEBUG:root:Time[6667.55587 ms]: Job[29], ARRIVE, gpt-4
DEBUG:root:Time[6667.55587 ms]: Job[29], START, G44-G45-G56-G57
DEBUG:root:Time[6781.90306 ms]: Job[15], END, 3218.8500000000417
DEBUG:root:Time[6808.90032 ms]: Job[28], START, G58-G59-G60-G36-G37-G38-G39-G40
DEBUG:root:Time[6818.69782 ms]: Job[ 7], END, 4952.45999999999
DEBUG:root:Time[6914.03494 ms]: Job[30], ARRIVE, gpt-2
DEBUG:root:Time[6914.03494 ms]: Job[30], START, G41-G42
DEBUG:root:Time[7141.98347 ms]: Job[31], ARRIVE, vgg16-8
DEBUG:root:Time[7172.34752 ms]: Job[20], START, G43-G32-G33-G34-G35-G73-G74-G75
DEBUG:root:Time[7174.32927 ms]: Job[ 6], END, 5466.447003110021
DEBUG:root:Time[7209.81351 ms]: Job[32], ARRIVE, gpt-8
DEBUG:root:Time[7224.91477 ms]: Job[33], ARRIVE, gpt-2
DEBUG:root:Time[7544.71022 ms]: Job[34], ARRIVE, gpt-8
DEBUG:root:Time[7686.80473 ms]: Job[35], ARRIVE, vgg16-2
DEBUG:root:Time[7773.31839 ms]: Job[36], ARRIVE, gpt-4
DEBUG:root:Time[7928.16118 ms]: Job[37], ARRIVE, vgg16-1
DEBUG:root:Time[7928.16118 ms]: Job[37], START, G76
DEBUG:root:Time[7994.46573 ms]: Job[38], ARRIVE, gpt-2
DEBUG:root:Time[8075.02355 ms]: Job[39], ARRIVE, gpt-8
DEBUG:root:Time[8288.61008 ms]: Job[40], ARRIVE, gpt-4
DEBUG:root:Time[8465.23705 ms]: Job[41], ARRIVE, gpt-4
DEBUG:root:Time[8548.34514 ms]: Job[42], ARRIVE, gpt-4
DEBUG:root:Time[8657.16981 ms]: Job[43], ARRIVE, vgg16-1
DEBUG:root:Time[8680.30148 ms]: Job[43], START, G1
DEBUG:root:Time[8713.40393 ms]: Job[21], END, 3628.5599999999995
DEBUG:root:Time[8721.81703 ms]: Job[44], ARRIVE, vgg16-4
DEBUG:root:Time[8792.57638 ms]: Job[34], START, G61-G62-G63-G64-G65-G66-G67-G68
DEBUG:root:Time[8807.41533 ms]: Job[13], END, 5575.88333333334
DEBUG:root:Time[8910.93472 ms]: Job[45], ARRIVE, gpt-2
DEBUG:root:Time[8949.13179 ms]: Job[46], ARRIVE, gpt-8
DEBUG:root:Time[9146.65296 ms]: Job[47], ARRIVE, resnet50-1
DEBUG:root:Time[9525.31838 ms]: Job[48], ARRIVE, gpt-4
DEBUG:root:Time[9561.46660 ms]: Job[14], END, 6006.506766666674
DEBUG:root:Time[9562.16623 ms]: Job[49], ARRIVE, vgg16-1
DEBUG:root:Time[9562.16623 ms]: Job[49], START, G69
DEBUG:root:Time[9640.75632 ms]: Job[19], END, 5626.3794367102855
DEBUG:root:Time[9659.28879 ms]: Job[39], START, G0-G70-G71-G72-G76-G93-G94-G95
DEBUG:root:Time[9680.38118 ms]: Job[37], END, 1752.2199999999993
DEBUG:root:Time[9849.33393 ms]: Job[50], ARRIVE, gpt-2
DEBUG:root:Time[9963.15676 ms]: Job[51], ARRIVE, gpt-8
DEBUG:root:Time[10289.92939 ms]: Job[52], ARRIVE, gpt-4
DEBUG:root:Time[10642.98566 ms]: Job[53], ARRIVE, resnet50-1
DEBUG:root:Time[10721.67631 ms]: Job[47], START, G1
DEBUG:root:Time[10743.04148 ms]: Job[43], END, 2085.8716698741955
DEBUG:root:Time[10977.11018 ms]: Job[54], ARRIVE, vgg16-4
DEBUG:root:Time[11099.57562 ms]: Job[53], START, G4
DEBUG:root:Time[11099.57562 ms]: Job[52], START, G5-G6-G7-G8
DEBUG:root:Time[11156.15346 ms]: Job[ 1], END, 10662.157833333333
DEBUG:root:Time[11171.50174 ms]: Job[55], ARRIVE, gpt-8
DEBUG:root:Time[11224.85220 ms]: Job[36], START, G40-G9-G10-G11
DEBUG:root:Time[11224.85220 ms]: Job[48], START, G58-G59-G60-G36
DEBUG:root:Time[11231.12949 ms]: Job[28], END, 4712.864704652281
DEBUG:root:Time[11257.26992 ms]: Job[42], START, G37-G38-G39-G61
DEBUG:root:Time[11257.55138 ms]: Job[34], END, 3712.841158141925
DEBUG:root:Time[11405.14824 ms]: Job[51], START, G62-G63-G64-G65-G66-G67-G68-G69
DEBUG:root:Time[11408.12365 ms]: Job[56], ARRIVE, mobilenet-8
DEBUG:root:Time[11425.28623 ms]: Job[49], END, 1863.1200000000008
DEBUG:root:Time[11633.47045 ms]: Job[57], ARRIVE, vgg16-1
DEBUG:root:Time[11753.61055 ms]: Job[58], ARRIVE, gpt-8
DEBUG:root:Time[11909.75330 ms]: Job[59], ARRIVE, gpt-4
DEBUG:root:Time[12060.48095 ms]: Job[60], ARRIVE, gpt-4
DEBUG:root:Time[12068.66854 ms]: Job[61], ARRIVE, gpt-8
DEBUG:root:Time[12078.19704 ms]: Job[57], START, G44
DEBUG:root:Time[12092.19687 ms]: Job[29], END, 5424.64100000002
DEBUG:root:Time[12237.30144 ms]: Job[ 2], END, 11262.026666666656
DEBUG:root:Time[12286.33962 ms]: Job[61], START, G0-G45-G56-G57-G70-G71-G72-G76
DEBUG:root:Time[12287.64046 ms]: Job[39], END, 4212.6169112459775
DEBUG:root:Time[12335.47169 ms]: Job[62], ARRIVE, gpt-8
DEBUG:root:Time[12545.36055 ms]: Job[63], ARRIVE, vgg16-4
